Transaction ID,Account Id,Transaction Amount,Transaction Date,Transaction Type,Location,Device Id,IP Address,Merchant Id,Channel,Customer Age,Customer Occupation,Transaction Duration,Login Attempts,Account Balance,Previous Transaction Date
TRX00422,ACC053,65.84131431964047,2025-06-25 10:00:00,Deposit,Surabaya,DEV4,172.16.0.1,M003,ATM,59,PNS,105,4,37644882.440601416,2025-06-23 10:00:00
TRX00423,ACC042,383.5395050110248,2025-06-25 20:00:00,Withdrawal,Bandung,DEV2,10.0.0.1,M003,Internet Banking,31,PNS,210,3,43208775.48307625,2025-06-17 20:00:00
TRX00424,ACC063,75.61358347659389,2025-06-26 06:00:00,Transfer,Bali,DEV3,172.16.0.1,M003,Internet Banking,29,Karyawan Swasta,35,3,32594765.833557785,2025-06-22 06:00:00
TRX00425,ACC027,682.8340402761406,2025-06-26 16:00:00,Withdrawal,Bandung,DEV1,192.168.1.1,M004,Mobile Banking,64,PNS,244,2,42828627.88953344,2025-06-17 16:00:00
TRX00426,ACC038,8060.843842983284,2025-06-27 02:00:00,Payment,Surabaya,DEV2,172.16.0.1,M002,ATM,59,Karyawan Swasta,253,3,5707910.4489426,2025-06-22 02:00:00
TRX00427,ACC060,95.26744432711729,2025-06-27 12:00:00,Transfer,Bandung,DEV3,10.0.0.1,M004,Mobile Banking,47,PNS,60,3,17452117.994409848,2025-06-18 12:00:00
TRX00428,ACC007,186.50783899865917,2025-06-27 22:00:00,Transfer,Bali,DEV2,172.16.0.1,M004,Internet Banking,49,Wiraswasta,90,3,43833405.08586419,2025-06-23 22:00:00
TRX00429,ACC005,262.2302896299839,2025-06-28 08:00:00,Transfer,Bali,DEV1,192.168.1.1,M001,ATM,49,Pelajar,45,3,10162595.042217921,2025-06-23 08:00:00
TRX00430,ACC045,2246.7886721842074,2025-06-28 18:00:00,Deposit,Jakarta,DEV2,10.0.0.1,M004,Mobile Banking,59,Pelajar,76,2,4004280.7191431345,2025-06-19 18:00:00
TRX00431,ACC058,131.10890614483975,2025-06-29 04:00:00,Withdrawal,Medan,DEV1,172.16.0.1,M003,Mobile Banking,49,Karyawan Swasta,138,3,39427135.103266425,2025-06-21 04:00:00
TRX00432,ACC031,42.79728305341698,2025-06-29 14:00:00,Transfer,Jakarta,DEV2,10.0.0.1,M003,Mobile Banking,43,PNS,164,4,41790759.16660048,2025-06-26 14:00:00
TRX00433,ACC023,22.208814098841618,2025-06-30 00:00:00,Transfer,Bali,DEV1,10.0.0.1,M001,Mobile Banking,68,Pelajar,254,1,8216345.68767604,2025-06-29 00:00:00
TRX00434,ACC042,136.05021953350376,2025-06-30 10:00:00,Transfer,Surabaya,DEV2,10.0.0.1,M001,Mobile Banking,18,Wiraswasta,120,4,42731864.5408575,2025-06-27 10:00:00
TRX00435,ACC010,75.74933545041468,2025-06-30 20:00:00,Withdrawal,Surabaya,DEV1,172.16.0.1,M001,ATM,59,Wiraswasta,177,1,34369713.00029876,2025-06-26 20:00:00
TRX00436,ACC032,3026.051562274044,2025-07-01 06:00:00,Deposit,Jakarta,DEV4,10.0.0.1,M001,Mobile Banking,19,Wiraswasta,151,4,26052125.89250754,2025-06-29 06:00:00
TRX00437,ACC053,2110.7394831422225,2025-07-01 16:00:00,Payment,Bali,DEV2,172.16.0.1,M001,ATM,34,Karyawan Swasta,206,1,41529484.61979111,2025-06-30 16:00:00
TRX00438,ACC030,31.451313850191255,2025-07-02 02:00:00,Deposit,Surabaya,DEV2,192.168.1.1,M004,Mobile Banking,47,Karyawan Swasta,118,1,21020537.541016392,2025-06-25 02:00:00
TRX00439,ACC039,51.10385040059904,2025-07-02 12:00:00,Transfer,Bali,DEV3,172.16.0.1,M001,Internet Banking,56,PNS,88,1,9780298.415547522,2025-06-24 12:00:00
TRX00440,ACC031,165.7789313303513,2025-07-02 22:00:00,Deposit,Surabaya,DEV3,192.168.1.1,M004,Internet Banking,24,Wiraswasta,170,1,14314148.562869621,2025-06-25 22:00:00
TRX00441,ACC082,1206.935321910896,2025-07-03 08:00:00,Deposit,Bali,DEV1,172.16.0.1,M002,Mobile Banking,69,PNS,28,2,25307684.512836408,2025-06-28 08:00:00
TRX00442,ACC002,161.66393489284502,2025-07-03 18:00:00,Payment,Bandung,DEV2,10.0.0.1,M001,Internet Banking,44,PNS,136,4,26613406.55439147,2025-07-02 18:00:00
TRX00443,ACC078,56.21249386840292,2025-07-04 04:00:00,Withdrawal,Bali,DEV1,172.16.0.1,M001,ATM,26,Wiraswasta,214,1,40298483.23941756,2025-06-27 04:00:00
TRX00444,ACC077,135.86711128636708,2025-07-04 14:00:00,Withdrawal,Bali,DEV4,10.0.0.1,M004,Mobile Banking,39,PNS,38,4,39588500.91025149,2025-06-27 14:00:00
TRX00445,ACC093,57.8164133960102,2025-07-05 00:00:00,Deposit,Jakarta,DEV3,192.168.1.1,M002,ATM,51,Pelajar,216,3,29110191.204508286,2025-06-26 00:00:00
TRX00446,ACC012,366.3964024676901,2025-07-05 10:00:00,Deposit,Bandung,DEV1,172.16.0.1,M004,Mobile Banking,63,Karyawan Swasta,289,1,39061195.61993727,2025-07-02 10:00:00
TRX00447,ACC039,51.23635980781811,2025-07-05 20:00:00,Withdrawal,Medan,DEV1,10.0.0.1,M004,Internet Banking,66,PNS,160,4,9669495.568854183,2025-06-26 20:00:00
TRX00448,ACC066,69.01652173430918,2025-07-06 06:00:00,Withdrawal,Jakarta,DEV3,192.168.1.1,M001,ATM,18,Wiraswasta,249,2,2598219.9019553876,2025-07-05 06:00:00
TRX00449,ACC096,848.0170317356558,2025-07-06 16:00:00,Payment,Medan,DEV2,192.168.1.1,M003,Internet Banking,26,Karyawan Swasta,275,4,43694327.74947154,2025-07-05 16:00:00
TRX00450,ACC013,46.87350446471647,2025-07-07 02:00:00,Transfer,Surabaya,DEV1,172.16.0.1,M003,Internet Banking,37,Karyawan Swasta,191,1,3870169.2387622017,2025-07-03 02:00:00
TRX00451,ACC046,16.95915746162865,2025-07-07 12:00:00,Deposit,Medan,DEV3,192.168.1.1,M004,Mobile Banking,36,PNS,114,3,12409752.644225465,2025-06-28 12:00:00
TRX00452,ACC027,171.14148756296893,2025-07-07 22:00:00,Withdrawal,Bali,DEV2,10.0.0.1,M001,ATM,53,Pelajar,245,4,34796415.58625679,2025-07-01 22:00:00
TRX00453,ACC017,86.42611557119707,2025-07-08 08:00:00,Deposit,Medan,DEV4,192.168.1.1,M002,Internet Banking,57,PNS,182,3,20531452.087602727,2025-07-05 08:00:00
TRX00454,ACC095,319.61695123541995,2025-07-08 18:00:00,Deposit,Jakarta,DEV3,192.168.1.1,M003,Mobile Banking,62,Pelajar,167,2,43828067.09878389,2025-07-07 18:00:00
TRX00455,ACC098,238.9389074989414,2025-07-09 04:00:00,Withdrawal,Jakarta,DEV1,10.0.0.1,M002,Mobile Banking,21,Karyawan Swasta,181,4,14969191.75364725,2025-07-05 04:00:00
TRX00456,ACC060,141.47489177256753,2025-07-09 14:00:00,Payment,Medan,DEV4,192.168.1.1,M003,Mobile Banking,26,PNS,166,4,692380.1988010288,2025-06-30 14:00:00
TRX00457,ACC064,135.42728602729196,2025-07-10 00:00:00,Deposit,Jakarta,DEV2,192.168.1.1,M001,Internet Banking,58,Wiraswasta,267,2,15102716.463981131,2025-07-07 00:00:00
TRX00458,ACC088,49.21568266277958,2025-07-10 10:00:00,Payment,Jakarta,DEV2,192.168.1.1,M004,Mobile Banking,39,PNS,173,2,28945944.954323098,2025-07-01 10:00:00
TRX00459,ACC035,168.1776071662968,2025-07-10 20:00:00,Withdrawal,Medan,DEV3,192.168.1.1,M002,ATM,35,Pelajar,156,2,18859324.932624336,2025-07-03 20:00:00
TRX00460,ACC070,556.6447096093099,2025-07-11 06:00:00,Transfer,Bandung,DEV3,10.0.0.1,M002,ATM,29,Pelajar,163,1,26790150.512361888,2025-07-07 06:00:00
TRX00461,ACC083,34.46105644955614,2025-07-11 16:00:00,Transfer,Bandung,DEV3,192.168.1.1,M004,Internet Banking,59,PNS,47,1,43842246.129867435,2025-07-08 16:00:00
TRX00462,ACC030,147.21644745159512,2025-07-12 02:00:00,Deposit,Surabaya,DEV2,10.0.0.1,M002,ATM,60,Pelajar,140,4,45633004.20609539,2025-07-07 02:00:00
TRX00463,ACC071,704.566791360348,2025-07-12 12:00:00,Withdrawal,Jakarta,DEV4,192.168.1.1,M003,Mobile Banking,56,Karyawan Swasta,264,4,13372105.826240195,2025-07-07 12:00:00
TRX00464,ACC074,316.7573868937219,2025-07-12 22:00:00,Payment,Medan,DEV2,192.168.1.1,M004,Internet Banking,26,PNS,217,4,23160809.616168045,2025-07-09 22:00:00
TRX00465,ACC096,1058.0780114460174,2025-07-13 08:00:00,Deposit,Jakarta,DEV1,192.168.1.1,M003,Mobile Banking,23,Pelajar,104,3,27502286.360548414,2025-07-04 08:00:00
TRX00466,ACC098,63.293744756115565,2025-07-13 18:00:00,Withdrawal,Bali,DEV2,192.168.1.1,M003,Internet Banking,36,PNS,180,2,47460711.59872353,2025-07-09 18:00:00
TRX00467,ACC063,9.524308571008733,2025-07-14 04:00:00,Withdrawal,Jakarta,DEV1,10.0.0.1,M001,Internet Banking,65,PNS,259,4,49931004.226302795,2025-07-09 04:00:00
TRX00468,ACC028,200.53277624569108,2025-07-14 14:00:00,Payment,Jakarta,DEV4,10.0.0.1,M003,Mobile Banking,64,Wiraswasta,199,2,11846821.717192179,2025-07-10 14:00:00
TRX00469,ACC060,255.66199052533912,2025-07-15 00:00:00,Deposit,Bandung,DEV3,10.0.0.1,M001,ATM,24,PNS,208,1,36376295.58015619,2025-07-10 00:00:00
TRX00470,ACC079,1155.8981406309176,2025-07-15 10:00:00,Withdrawal,Medan,DEV3,172.16.0.1,M002,ATM,33,Wiraswasta,230,2,18963750.00543644,2025-07-08 10:00:00
TRX00471,ACC094,882.0234139301226,2025-07-15 20:00:00,Withdrawal,Jakarta,DEV2,192.168.1.1,M002,Internet Banking,22,Pelajar,33,3,504599.02462204,2025-07-06 20:00:00
TRX00472,ACC037,331.9935146432755,2025-07-16 06:00:00,Withdrawal,Bandung,DEV3,192.168.1.1,M001,Mobile Banking,33,Wiraswasta,253,3,561700.8695515275,2025-07-09 06:00:00
TRX00473,ACC093,467.82080217448936,2025-07-16 16:00:00,Payment,Surabaya,DEV4,10.0.0.1,M003,Mobile Banking,18,Wiraswasta,137,2,23082243.77735656,2025-07-11 16:00:00
TRX00474,ACC022,111.30429118839231,2025-07-17 02:00:00,Deposit,Bandung,DEV3,172.16.0.1,M004,Internet Banking,68,Wiraswasta,102,3,24467912.1589163,2025-07-10 02:00:00
TRX00475,ACC068,23.83912367735133,2025-07-17 12:00:00,Deposit,Bandung,DEV2,192.168.1.1,M004,ATM,54,Karyawan Swasta,142,3,1226227.8590147884,2025-07-12 12:00:00
TRX00476,ACC020,177.07649707481806,2025-07-17 22:00:00,Deposit,Bandung,DEV4,10.0.0.1,M001,Mobile Banking,56,Wiraswasta,64,1,34377678.097037695,2025-07-14 22:00:00
TRX00477,ACC096,647.9802357113413,2025-07-18 08:00:00,Deposit,Jakarta,DEV1,192.168.1.1,M002,ATM,36,PNS,167,4,14770769.090888161,2025-07-11 08:00:00
TRX00478,ACC068,397.24026722648284,2025-07-18 18:00:00,Transfer,Jakarta,DEV2,192.168.1.1,M002,ATM,54,Wiraswasta,38,3,28038665.766643874,2025-07-16 18:00:00
TRX00479,ACC091,518.3812672810566,2025-07-19 04:00:00,Transfer,Surabaya,DEV1,10.0.0.1,M004,Internet Banking,34,PNS,220,4,15115861.750954397,2025-07-10 04:00:00
TRX00480,ACC064,78.129403356378,2025-07-19 14:00:00,Deposit,Bali,DEV4,10.0.0.1,M001,Internet Banking,43,Wiraswasta,163,2,8440002.31197843,2025-07-18 14:00:00
TRX00481,ACC017,99.65156414992198,2025-07-20 00:00:00,Payment,Bali,DEV2,192.168.1.1,M004,ATM,39,Karyawan Swasta,231,2,20417969.556083877,2025-07-14 00:00:00
TRX00482,ACC012,306.47562710698145,2025-07-20 10:00:00,Transfer,Bali,DEV2,192.168.1.1,M003,Mobile Banking,25,Pelajar,124,3,11690440.903045988,2025-07-13 10:00:00
TRX00483,ACC022,65.38147152034938,2025-07-20 20:00:00,Withdrawal,Surabaya,DEV4,10.0.0.1,M003,Mobile Banking,50,Wiraswasta,167,2,26786568.748266485,2025-07-12 20:00:00
TRX00484,ACC017,68.47196525191963,2025-07-21 06:00:00,Transfer,Bali,DEV3,192.168.1.1,M001,Internet Banking,19,Wiraswasta,268,1,10021543.66129535,2025-07-12 06:00:00
TRX00485,ACC010,232.05475449307713,2025-07-21 16:00:00,Withdrawal,Bali,DEV2,192.168.1.1,M001,ATM,47,Karyawan Swasta,260,3,25469458.23456689,2025-07-19 16:00:00
TRX00486,ACC065,464.683772329414,2025-07-22 02:00:00,Deposit,Bandung,DEV2,10.0.0.1,M003,Mobile Banking,64,Wiraswasta,131,3,7953187.891956491,2025-07-20 02:00:00
TRX00487,ACC022,110.0249314884146,2025-07-22 12:00:00,Transfer,Jakarta,DEV1,192.168.1.1,M002,Mobile Banking,37,PNS,272,3,33581638.00334067,2025-07-17 12:00:00
TRX00488,ACC090,25.925208808670824,2025-07-22 22:00:00,Payment,Jakarta,DEV3,192.168.1.1,M001,Internet Banking,35,Wiraswasta,58,2,37721490.45362706,2025-07-17 22:00:00
TRX00489,ACC082,49.21970874017521,2025-07-23 08:00:00,Transfer,Bandung,DEV1,172.16.0.1,M003,ATM,60,Wiraswasta,86,2,5608672.289071696,2025-07-17 08:00:00
TRX00490,ACC050,201.44333527847607,2025-07-23 18:00:00,Transfer,Bandung,DEV1,10.0.0.1,M003,Mobile Banking,27,Pelajar,136,3,23443340.360663224,2025-07-20 18:00:00
TRX00491,ACC014,197.80495032546904,2025-07-24 04:00:00,Transfer,Bandung,DEV3,172.16.0.1,M002,Internet Banking,41,Pelajar,206,4,3636497.8626781916,2025-07-16 04:00:00
TRX00492,ACC064,213.12038769355092,2025-07-24 14:00:00,Deposit,Jakarta,DEV3,172.16.0.1,M002,Mobile Banking,21,Wiraswasta,230,2,29949304.03254592,2025-07-23 14:00:00
TRX00493,ACC047,324.3888452606175,2025-07-25 00:00:00,Payment,Bali,DEV4,172.16.0.1,M002,Mobile Banking,54,Karyawan Swasta,100,2,13293774.466689304,2025-07-19 00:00:00
TRX00494,ACC029,149.71235770433233,2025-07-25 10:00:00,Transfer,Bandung,DEV3,192.168.1.1,M002,Mobile Banking,21,Pelajar,17,3,26428460.396251522,2025-07-21 10:00:00
TRX00495,ACC076,220.87215881935023,2025-07-25 20:00:00,Payment,Surabaya,DEV2,192.168.1.1,M004,Internet Banking,30,Wiraswasta,41,4,25921304.36827613,2025-07-24 20:00:00
TRX00496,ACC036,138.72031249829016,2025-07-26 06:00:00,Deposit,Bandung,DEV3,172.16.0.1,M002,ATM,42,Pelajar,278,3,46225281.87507064,2025-07-19 06:00:00
TRX00497,ACC099,831.3910189128808,2025-07-26 16:00:00,Withdrawal,Medan,DEV4,172.16.0.1,M004,Internet Banking,30,Wiraswasta,200,2,27499252.80617927,2025-07-17 16:00:00
TRX00498,ACC052,1272.2128271249114,2025-07-27 02:00:00,Transfer,Bandung,DEV4,172.16.0.1,M001,ATM,35,Pelajar,172,3,29191624.13794395,2025-07-23 02:00:00
TRX00499,ACC076,24.940252797561964,2025-07-27 12:00:00,Payment,Jakarta,DEV4,192.168.1.1,M003,Mobile Banking,41,Pelajar,70,3,20142490.975642577,2025-07-23 12:00:00
TRX00500,ACC007,101.2023610228586,2025-07-27 22:00:00,Payment,Bandung,DEV3,172.16.0.1,M004,ATM,19,PNS,273,3,47459072.19882256,2025-07-21 22:00:00
TRX00501,ACC029,155.88004003631048,2025-07-28 08:00:00,Deposit,Medan,DEV3,172.16.0.1,M001,Mobile Banking,65,Wiraswasta,294,4,38881576.88103652,2025-07-25 08:00:00
TRX00502,ACC011,99.44730759462685,2025-07-28 18:00:00,Transfer,Surabaya,DEV1,10.0.0.1,M001,Mobile Banking,50,Wiraswasta,104,3,14341723.986111794,2025-07-22 18:00:00
TRX00503,ACC033,2185.027923312985,2025-07-29 04:00:00,Withdrawal,Bali,DEV1,10.0.0.1,M004,Internet Banking,36,Wiraswasta,50,2,42226058.330233976,2025-07-22 04:00:00
TRX00504,ACC006,207.66639400368098,2025-07-29 14:00:00,Payment,Bandung,DEV2,192.168.1.1,M001,Mobile Banking,26,Wiraswasta,158,3,21676578.37323599,2025-07-26 14:00:00
TRX00505,ACC079,44.34244121637863,2025-07-30 00:00:00,Transfer,Medan,DEV1,10.0.0.1,M001,Internet Banking,45,Pelajar,213,4,41450490.46232634,2025-07-23 00:00:00
TRX00506,ACC032,363.09463738691255,2025-07-30 10:00:00,Withdrawal,Medan,DEV2,10.0.0.1,M004,ATM,52,PNS,276,1,41162114.60784575,2025-07-27 10:00:00
TRX00507,ACC051,222.8417343964692,2025-07-30 20:00:00,Payment,Surabaya,DEV4,10.0.0.1,M001,ATM,56,PNS,11,4,9524622.319466434,2025-07-28 20:00:00
TRX00508,ACC075,234.22668349657002,2025-07-31 06:00:00,Payment,Jakarta,DEV1,192.168.1.1,M002,Mobile Banking,27,Karyawan Swasta,187,3,35086942.45604049,2025-07-27 06:00:00
TRX00509,ACC058,2234.592666246,2025-07-31 16:00:00,Withdrawal,Bandung,DEV3,10.0.0.1,M002,Internet Banking,18,Wiraswasta,203,1,14603084.168395903,2025-07-23 16:00:00
TRX00510,ACC087,251.18199689954588,2025-08-01 02:00:00,Withdrawal,Medan,DEV1,192.168.1.1,M003,Mobile Banking,59,Karyawan Swasta,205,3,14944884.232634144,2025-07-23 02:00:00
TRX00511,ACC026,94.11408477493187,2025-08-01 12:00:00,Deposit,Surabaya,DEV2,172.16.0.1,M001,Internet Banking,38,Pelajar,258,4,14887769.036340978,2025-07-25 12:00:00
TRX00512,ACC098,7.901758744130689,2025-08-01 22:00:00,Transfer,Bali,DEV1,10.0.0.1,M003,Internet Banking,26,Karyawan Swasta,221,1,36305855.55324142,2025-07-31 22:00:00
TRX00513,ACC046,115.80427398425886,2025-08-02 08:00:00,Transfer,Medan,DEV4,192.168.1.1,M002,Internet Banking,64,Wiraswasta,162,1,11568319.48544755,2025-07-30 08:00:00
TRX00514,ACC098,1052.532954747956,2025-08-02 18:00:00,Deposit,Surabaya,DEV3,10.0.0.1,M002,ATM,32,PNS,167,3,145201.17877990223,2025-07-24 18:00:00
TRX00515,ACC029,129.44373664443404,2025-08-03 04:00:00,Payment,Jakarta,DEV2,172.16.0.1,M002,Internet Banking,52,PNS,148,3,35790318.98878339,2025-08-02 04:00:00
TRX00516,ACC004,5.154783673684768,2025-08-03 14:00:00,Withdrawal,Jakarta,DEV3,192.168.1.1,M001,ATM,22,Wiraswasta,230,4,8642118.71737275,2025-07-25 14:00:00
TRX00517,ACC081,70.27783178246693,2025-08-04 00:00:00,Withdrawal,Medan,DEV3,192.168.1.1,M001,Internet Banking,58,Pelajar,282,3,5313671.525860949,2025-07-27 00:00:00
TRX00518,ACC099,657.8867528413647,2025-08-04 10:00:00,Withdrawal,Medan,DEV2,192.168.1.1,M002,ATM,39,Wiraswasta,163,1,11952054.417643601,2025-08-03 10:00:00
TRX00519,ACC013,336.54294443321845,2025-08-04 20:00:00,Payment,Bandung,DEV3,172.16.0.1,M003,ATM,58,Pelajar,258,2,19057036.06390293,2025-07-29 20:00:00
TRX00520,ACC039,42.105511863151776,2025-08-05 06:00:00,Withdrawal,Surabaya,DEV3,172.16.0.1,M003,ATM,40,PNS,288,2,23847725.740912717,2025-07-31 06:00:00
TRX00521,ACC015,63.565624910541686,2025-08-05 16:00:00,Withdrawal,Medan,DEV1,172.16.0.1,M004,Mobile Banking,24,Pelajar,285,4,2324045.031560278,2025-07-30 16:00:00
TRX00522,ACC029,80.15297620836503,2025-08-06 02:00:00,Deposit,Bandung,DEV3,192.168.1.1,M002,Internet Banking,40,Wiraswasta,11,3,48531609.298105285,2025-08-01 02:00:00
TRX00523,ACC029,54.922842804489406,2025-08-06 12:00:00,Payment,Bandung,DEV3,172.16.0.1,M003,Mobile Banking,61,Wiraswasta,97,4,35831546.36563595,2025-07-31 12:00:00
TRX00524,ACC075,7.0673755269080925,2025-08-06 22:00:00,Transfer,Medan,DEV3,10.0.0.1,M002,Internet Banking,42,Wiraswasta,296,2,16227383.859684374,2025-08-01 22:00:00
TRX00525,ACC032,466.5600100541556,2025-08-07 08:00:00,Deposit,Jakarta,DEV3,172.16.0.1,M003,Internet Banking,44,Pelajar,139,2,16002993.138541326,2025-08-02 08:00:00
TRX00526,ACC002,978.0785023193001,2025-08-07 18:00:00,Deposit,Surabaya,DEV2,192.168.1.1,M004,Mobile Banking,58,Pelajar,87,3,22482273.213486124,2025-08-03 18:00:00
TRX00527,ACC047,15.215681657979946,2025-08-08 04:00:00,Transfer,Surabaya,DEV4,10.0.0.1,M004,ATM,23,Pelajar,269,1,31349616.655875344,2025-08-05 04:00:00
TRX00528,ACC078,958.892908692072,2025-08-08 14:00:00,Deposit,Jakarta,DEV1,172.16.0.1,M002,Internet Banking,51,PNS,250,3,7404016.022789491,2025-08-05 14:00:00
TRX00529,ACC084,127.16242392942006,2025-08-09 00:00:00,Payment,Medan,DEV3,10.0.0.1,M003,ATM,26,Karyawan Swasta,150,2,9527597.70687112,2025-08-05 00:00:00
TRX00530,ACC022,932.3409017830984,2025-08-09 10:00:00,Withdrawal,Surabaya,DEV3,10.0.0.1,M001,Mobile Banking,66,Karyawan Swasta,237,1,42985785.683394186,2025-07-31 10:00:00
TRX00531,ACC075,157.10677259722956,2025-08-09 20:00:00,Payment,Medan,DEV2,192.168.1.1,M004,ATM,50,Wiraswasta,172,4,12887120.70206472,2025-08-07 20:00:00
TRX00532,ACC027,181.8744999012167,2025-08-10 06:00:00,Transfer,Medan,DEV4,10.0.0.1,M002,Internet Banking,68,PNS,245,2,19071730.398961358,2025-08-01 06:00:00
TRX00533,ACC067,259.4728234347386,2025-08-10 16:00:00,Transfer,Bandung,DEV3,10.0.0.1,M002,Internet Banking,23,Pelajar,137,4,43576465.36241084,2025-08-09 16:00:00
TRX00534,ACC081,45.37224217824653,2025-08-11 02:00:00,Deposit,Jakarta,DEV2,192.168.1.1,M003,Internet Banking,54,Wiraswasta,209,1,33191076.687051143,2025-08-10 02:00:00
TRX00535,ACC056,890.7031584760832,2025-08-11 12:00:00,Payment,Medan,DEV1,192.168.1.1,M002,Mobile Banking,48,PNS,40,4,17151422.779150248,2025-08-06 12:00:00
TRX00536,ACC092,27.603126433608704,2025-08-11 22:00:00,Payment,Bali,DEV1,192.168.1.1,M004,Internet Banking,51,Wiraswasta,147,2,34216607.33165858,2025-08-05 22:00:00
TRX00537,ACC093,81.19875245744137,2025-08-12 08:00:00,Transfer,Jakarta,DEV3,10.0.0.1,M002,Mobile Banking,58,PNS,30,3,1082192.4475325441,2025-08-06 08:00:00
TRX00538,ACC021,325.83692184465787,2025-08-12 18:00:00,Payment,Surabaya,DEV3,10.0.0.1,M002,ATM,46,PNS,243,4,36808568.73456713,2025-08-09 18:00:00
TRX00539,ACC047,69.14509613617592,2025-08-13 04:00:00,Transfer,Bandung,DEV4,10.0.0.1,M001,Internet Banking,31,Karyawan Swasta,211,2,24402100.42176035,2025-08-06 04:00:00
TRX00540,ACC080,476.41859127308965,2025-08-13 14:00:00,Payment,Surabaya,DEV4,192.168.1.1,M001,Internet Banking,53,Wiraswasta,288,2,40677789.14949462,2025-08-04 14:00:00
TRX00541,ACC059,1168.877610124545,2025-08-14 00:00:00,Payment,Surabaya,DEV3,172.16.0.1,M004,Internet Banking,53,Pelajar,140,1,47736418.83512277,2025-08-06 00:00:00
TRX00542,ACC084,677.7774583788521,2025-08-14 10:00:00,Payment,Jakarta,DEV2,10.0.0.1,M003,ATM,32,Karyawan Swasta,157,2,46296848.61977896,2025-08-08 10:00:00
TRX00543,ACC006,8.13216372902648,2025-08-14 20:00:00,Transfer,Surabaya,DEV4,172.16.0.1,M001,Internet Banking,25,Karyawan Swasta,38,3,45472325.66842151,2025-08-06 20:00:00
TRX00544,ACC019,179.24802377055713,2025-08-15 06:00:00,Deposit,Medan,DEV3,192.168.1.1,M003,Mobile Banking,43,Pelajar,171,3,25657280.80110097,2025-08-10 06:00:00
TRX00545,ACC057,694.3831628779299,2025-08-15 16:00:00,Payment,Surabaya,DEV4,10.0.0.1,M004,ATM,53,PNS,70,4,18071091.495533008,2025-08-07 16:00:00
TRX00546,ACC069,20.5914662398973,2025-08-16 02:00:00,Transfer,Bandung,DEV3,172.16.0.1,M001,ATM,65,Pelajar,134,4,23305262.704060573,2025-08-12 02:00:00
TRX00547,ACC003,439.4025137674879,2025-08-16 12:00:00,Transfer,Bandung,DEV1,10.0.0.1,M003,ATM,38,Wiraswasta,80,4,34525810.565336704,2025-08-08 12:00:00
TRX00548,ACC001,403.9096330852835,2025-08-16 22:00:00,Payment,Bali,DEV3,10.0.0.1,M001,ATM,45,Pelajar,252,4,44211489.06587222,2025-08-14 22:00:00
TRX00549,ACC058,24.09164649853637,2025-08-17 08:00:00,Payment,Bandung,DEV1,10.0.0.1,M004,ATM,21,PNS,258,3,10428616.519705966,2025-08-12 08:00:00
TRX00550,ACC038,518.7120948000808,2025-08-17 18:00:00,Deposit,Surabaya,DEV4,172.16.0.1,M004,Mobile Banking,33,Pelajar,230,1,45917838.60723898,2025-08-08 18:00:00
TRX00551,ACC015,223.41849910348589,2025-08-18 04:00:00,Transfer,Bandung,DEV3,192.168.1.1,M001,ATM,39,PNS,30,4,40777493.57529747,2025-08-14 04:00:00
TRX00552,ACC034,393.69349815024015,2025-08-18 14:00:00,Transfer,Jakarta,DEV4,10.0.0.1,M003,Internet Banking,29,PNS,91,1,48944915.15739391,2025-08-12 14:00:00
TRX00553,ACC061,34.83182294452133,2025-08-19 00:00:00,Withdrawal,Bandung,DEV1,192.168.1.1,M002,ATM,33,Wiraswasta,19,2,44024563.48675619,2025-08-18 00:00:00
TRX00554,ACC035,185.8991225224082,2025-08-19 10:00:00,Transfer,Medan,DEV3,192.168.1.1,M002,ATM,68,Pelajar,21,2,14068872.751626141,2025-08-10 10:00:00
TRX00555,ACC064,11.503854680351617,2025-08-19 20:00:00,Deposit,Jakarta,DEV4,172.16.0.1,M001,ATM,57,Pelajar,272,4,5387199.97606798,2025-08-18 20:00:00
TRX00556,ACC025,4.876916662401961,2025-08-20 06:00:00,Withdrawal,Bali,DEV1,172.16.0.1,M003,ATM,55,Wiraswasta,154,2,5700829.492380272,2025-08-15 06:00:00
TRX00557,ACC024,183.32171957729147,2025-08-20 16:00:00,Withdrawal,Medan,DEV4,192.168.1.1,M002,ATM,59,PNS,201,1,14632043.597055977,2025-08-16 16:00:00
TRX00558,ACC012,773.47736782077,2025-08-21 02:00:00,Withdrawal,Surabaya,DEV2,10.0.0.1,M004,Mobile Banking,54,Pelajar,259,1,30747767.82682851,2025-08-18 02:00:00
TRX00559,ACC018,216.89323359874768,2025-08-21 12:00:00,Payment,Surabaya,DEV1,172.16.0.1,M003,Mobile Banking,46,Wiraswasta,123,2,40235584.27224891,2025-08-15 12:00:00
TRX00560,ACC015,134.94009025930492,2025-08-21 22:00:00,Payment,Surabaya,DEV1,10.0.0.1,M002,ATM,35,PNS,35,4,44972590.31838008,2025-08-19 22:00:00
TRX00561,ACC080,112.02239648472921,2025-08-22 08:00:00,Transfer,Medan,DEV1,10.0.0.1,M003,Mobile Banking,27,Wiraswasta,280,1,31225293.880024716,2025-08-19 08:00:00
TRX00562,ACC027,36.094911973219524,2025-08-22 18:00:00,Withdrawal,Medan,DEV3,10.0.0.1,M001,Internet Banking,59,Pelajar,42,1,381002.5061278811,2025-08-17 18:00:00
